dt/hr	s1	n1	s2	n2	s3	n3	s4	n4	s5	n5	s6	n6	s7	n7	s8	n8	s9	n9	s10	n10	s11	n11	s12	n12	s13	n13	s14	n14	s15	n15	s16	n16	s17	n17	s18	n18	s19	n19	s20	n20	s21	n21	s22	n22	s23	n23	s24	n24	s25	n25	s26	n26	s27	n27	s28	n28	s29	n29	s30	n30	s31	n31	s32	n32
2013-06-26 20:32:28	1,18202	0,027047	0,82107	0,027047	1,084779	0,025437	0,657178	0,024794	1,07029	0,028657	1,046463	0,043146	1,11247	0,026725	0,751843	0,034775	1,159803	0,027369	1,074797	0,036707	1,162379	0,028657	0,99269	0,030267	0,909295	0,031877	1,018128	0,025759	1,10764	0,035097	1,026499	0,030267	0,796788	0,036715	0,847352	0,034139	1,035438	0,03124	0,642518	0,02802	1,121429	0,030918	1,172316	0,026409	0,890831	0,033173	0,978432	0,029308	0,945904	0,026409	2,000668	0,103704	1,048964	0,030275	0,971347	0,050886	1,030929	0,039614	1,017402	0,031562	0,990993	0,031562	0,964262	0,030918
2013-09-12 11:12:28	0,669735	0,014812	0,69002	0,01449	0,585697	0,014811	0,568309	0,015134	-0,004805	0,009016	0,672311	0,0161	0,641722	0,065364	0,514537	0,019642	0,682937	0,0161	0,719966	0,0161	0,63496027831	0,01964172169	0,700646	0,017066	0,562835	0,027369	0,639469	0,016743	0,614031	0,018032	0,684225	0,017388	0,535271	0,022223	0,742681	0,011916	0,693727	0,019968	0,638332	0,016103	0,691151	0,020612	0,792601	0,017713	0,458942	0,023833	0,691795	0,018358	0,786803	0,032851	1,231253	0,038003	0,660554	0,021901	0,688252	0,019324	0,655724	0,02029	0,762971	0,016103	0,573919	0,021256	0,612245	0,014492
2013-06-26 15:28:40	1,293107	0,018353	0,645909	0,019319	1,144347	0,018675	0,793379	0,013846	1,234504	0,019641	1,094117	0,031555	1,287311	0,020607	0,88257	0,019641	1,260586	0,021251	1,127282	0,023183	1,225811	0,021895	0,943104	0,021573	1,202949	0,026403	1,052259	0,018997	1,312748	0,024793	1,033904	0,018032	1,051863	0,028986	0,984873	0,023511	1,331738	0,036715	0,420938	0,019002	1,365876	0,029952	1,215795	0,037681	1,167806	0,03285	1,071509	0,027376	1,433188	0,028019	2,291171	0,068599	1,165874	0,02802	1,301785	0,018358	1,161687	0,028019	0,91724	0,029952	1,147517	0,034461	1,187774	0,025765
2013-06-26 16:31:37	1,326593	0,031555	0,71578	0,022539	1,229674	0,029301	0,660398	0,017709	1,288276	0,032521	1,062884	0,048621	1,278295	0,034453	1,011688	0,034131	1,234826	0,032843	1,122452	0,037995	1,265415	0,031877	0,901889	0,039605	1,23547	0,040893	1,098625	0,031233	1,277972	0,044435	1,008146	0,030267	0,989383	0,041224	0,943006	0,028663	1,456377	0,051208	0,496624	0,017713	1,312413	0,043157	0,999689	0,022866	1,276987	0,047021	0,944938	0,031884	1,358791	0,042835	2,062182	0,053141	1,153314	0,034461	1,164908	0,019646	1,145906	0,042835	0,884711	0,034139	1,218049	0,045733	0,992281	0,035749
2013-06-26 15:19:14	1,295682	0,023505	0,668448	0,019963	1,075442	0,020929	0,835238	0,017709	1,2564	0,022539	1,163667	0,046366	1,30019	0,024149	0,894484	0,027691	1,266381	0,021895	1,1788	0,030911	1,225811	0,025115	0,958882	0,028335	1,220337	0,032843	1,161735	0,026403	1,395177	0,026725	1,052581	0,024471	1,083426	0,029308	1,05766	0,029952	1,309193	0,039292	0,441873	0,024477	1,369097	0,031562	1,432544	0,022544	1,137855	0,034138	1,058305	0,026731	1,346874	0,035427	2,492783	0,058938	1,262816	0,02963	1,386166	0,022867	1,28375	0,030596	0,970703	0,03124	1,169416	0,033817	1,212574	0,027375
2013-06-26 15:33:01	1,392601	0,026081	0,794989	0,031877	1,204881	0,024149	0,894162	0,028657	1,339151	0,024149	1,06707	0,05345	1,373925	0,023184	0,864861	0,035419	1,353963	0,024793	1,193933	0,036385	1,32273	0,028978	1,247384	0,037672	1,077052	0,027369	1,230962	0,029623	1,358792	0,031233	1,209389	0,030911	1,094697	0,029952	1,247679	0,034782	1,250577	0,033172	0,645417	0,01868	1,36491	0,032206	1,39293	0,025121	1,093087	0,037682	1,163941	0,032207	1,258629	0,036071	2,192296	0,069888	1,300497	0,031562	1,273766	0,048954	1,204843	0,041869	1,261527	0,039292	1,251543	0,032207	1,094697	0,038326
2013-06-26 15:28:22	1,036159	0,012235	0,724796	0,012557	0,737998	0,012879	0,693885	0,012235	0,933445	0,014167	0,824934	0,023183	1,008468	0,014167	0,621759	0,018675	1,00235	0,013845	0,921531	0,018031	0,922819	0,016099	0,872267	0,018031	0,854879	0,018031	0,763435	0,017387	1,048073	0,018997	0,849084	0,017709	0,823519	0,025766	0,767479	0,019646	0,974245	0,022867	0,387444	0,01868	1,120785	0,022866	1,042523	0,016747	0,869574	0,023189	0,48825	0,032206	1,095664	0,024155	1,777476	0,03897	0,910798	0,018358	0,974567	0,024155	0,936564	0,028342	0,758462	0,026731	0,891797	0,022866	0,893085	0,020612
2013-09-12 11:29:34	0,860997	0,019642	1,086067	0,037351	1,01362	0,036385	0,935054	0,025759	-0,004161	0,007406	1,012332	0,033487	0,99494427831	0,08854672169	0,935377	0,03091	1,067392	0,037673	1,147889	0,023828	1,06707	0,042502	0,828798	0,029945	0,786939	0,046366	1,042599	0,027369	0,929902	0,04701	0,927648	0,026081	0,93753	0,046056	0,88922	0,025765	1,295989	0,034783	0,921749	0,024155	1,149771	0,044445	1,011283	0,028342	1,04832	0,039614	1,0203	0,031563	0,530443	2,238352	1,649294	0,057971	0,861522	0,045412	1,182943	0,030919	0,978754	0,047988	0,868608	0,022222	1,053151	0,03897	0,934632	0,030274
2013-06-26 20:32:32	1,344303	0,027691	0,778567	0,046689	1,270245	0,024793	0,730591	0,018675	1,333033	0,027047	1,004604	0,040893	1,332389	0,030911	0,831373	0,048299	1,283769	0,028335	1,069002	0,035097	1,29053	0,028979	0,835882	0,034775	1,207457	0,029945	1,070934	0,027691	1,252535	0,034453	0,954696	0,026725	1,018368	0,034461	0,902747	0,040258	1,424493	0,04219	0,604193	0,027054	1,316922	0,035105	0,900493	0,078584	1,024809	0,039936	0,951701	0,036715	1,180689	0,041225	1,685688	0,090178	1,267325	0,025765	1,102105	0,030918	1,065067	0,027698	0,899204	0,033495	1,247357	0,03124	0,979721	0,033172
2013-06-26 21:45:55	1,116978	0,022539	0,528705	0,027047	0,928937	0,021573	0,614032	0,017709	1,048717	0,024149	1,031329	0,038639	1,152719	0,023183	0,691309	0,029301	1,083169	0,024793	1,045496	0,033809	0,998808	0,027691	0,943748	0,028013	0,906397	0,027047	0,886112	0,027369	1,111826	0,028013	0,976913	0,025437	0,846386	0,034461	1,014826	0,030596	1,041557	0,030918	0,517558	0,017069	1,070221	0,031563	1,137854	0,026087	0,865065	0,034783	1,002265	0,035427	1,044134	0,03446	2,135935	0,061836	1,035437	0,02963	0,959109	0,053462	0,927546	0,028019	0,982941	0,031562	0,948802	0,032206	0,950412	0,038326
2013-09-12 09:36:34	0,801751	0,026403	1,220659	0,056669	1,162057	0,049586	0,863573	0,03091	-0,004483	0,007406	0,901246	0,066007	0,89867	0,099494	0,938274	0,026403	1,220336	0,053128	0,980132	0,029945	1,248028	0,046044	0,801751	0,043146	0,917667	0,068905	1,02167	0,033165	0,997842	0,05989	1,005892	0,044112	1,052185	0,065057	0,882135	0,023511	1,438018	0,042513	0,880203	0,027053	1,303718	0,086313	0,95943	0,04219	1,284072	0,055717	0,927224	0,037037	1,776832	0,041869	1,609036	0,095653	1,211608	0,055395	1,056372	0,033817	1,142042	0,056039	0,83447	0,025121	1,270546	0,055717	0,897916	0,030274
2013-09-12 11:29:15	0,0	1,168174	0,0	1,581931	1,26445	0,023183	0,885468	0,018676	-0,004805	0,00805	1,268313	0,018998	1,255755	0,050553	1,114081	0,023183	1,520108	0,021574	1,388415	0,018032	1,528158	0,024149	1,199407	0,019964	1,277007	0,042503	0,28013	0,021895	0,962424	0,031232	1,012653	0,020607	1,032539	0,036071	0,901781	0,014492	1,40388	0,029952	0,975212	0,019968	1,277308	0,02802	1,00935	0,023511	1,14172	0,02963	0,92819	0,029952	0,199037	1,529807	1,878926	0,055717	1,099207	0,030274	1,1794	0,018358	1,085036	0,028342	0,967805	0,017069	1,153958	0,02963	1,009028	0,025121
2013-05-13 15:53:17	1,084458	0,05023	0,743149	0,031555	0,954052	0,04701	0,794023	0,030589	1,089287	0,058602	1,071578	0,046688	1,125994	0,047977	0,951798	0,04218	1,210677	0,040893	1,139517	0,044435	1,091541	0,043791	1,022957	0,041537	0,872267	0,049264	1,021347	0,036385	1,174614	0,04862	1,017484	0,036063	0,880525	0,04058	1,108225	0,040258	1,072153	0,046377	0,561037	0,019968	1,246712	0,045089	1,33367	0,026087	0,920139	0,045411	0,962651	0,029952	1,205166	0,045411	0,050564	0,088246	1,102749	0,050242	1,209675	0,063769	1,107902	0,053463	1,040269	0,039292	1,075374	0,044122	1,079883	0,038326
2013-06-26 15:30:38	1,43446	0,033486	0,770518	0,019963	1,361689	0,028657	0,811089	0,022539	1,428019	0,028979	1,156583	0,049264	1,41514	0,030267	1,023279	0,033165	1,383908	0,031554	1,226132	0,039927	1,41514	0,032843	0,994622	0,040571	1,357826	0,037995	1,188137	0,033487	1,371671	0,040893	1,097659	0,032521	1,084392	0,037359	1,002265	0,029308	1,586169	0,048954	0,690185	0,020612	1,430611	0,040902	1,075052	0,022544	1,385523	0,047021	1,033505	0,034139	1,552674	0,041225	2,04318	0,050886	1,30404	0,038326	1,238017	0,019646	1,238983	0,041868	0,93592	0,039614	1,362012	0,042834	1,079561	0,034138
2013-06-26 14:53:58	1,231285	0,018675	0,66394	0,020607	1,227743	0,016743	0,66877	0,017709	1,267347	0,018354	0,956627	0,037351	1,248027	0,01932	0,979811	0,023183	1,192646	0,018997	1,074798	0,028657	1,243841	0,02254	0,806903	0,026403	1,243197	0,025438	1,038734	0,021896	1,353963	0,025437	0,940529	0,020285	0,853472	0,026731	0,908545	0,026087	1,311447	0,028342	0,378104	0,018358	1,356537	0,028664	1,033505	0,019324	1,140109	0,031884	0,862167	0,02963	1,390997	0,025443	1,68923	0,040902	1,112089	0,025765	1,20742	0,023511	1,128192	0,028986	0,804195	0,02963	1,196148	0,028342	0,932377	0,030919
2013-06-26 22:48:10	1,30824	0,016743	0,590205	0,016421	1,216795	0,015455	0,667482	0,016743	1,280549	0,016743	1,0558	0,024471	1,288277	0,016743	0,944392	0,020607	1,248028	0,017387	1,055478	0,022539	1,262517	0,019319	0,870657	0,024149	1,221947	0,023183	1,013942	0,019641	1,348166	0,026081	0,94568	0,017709	1,044134	0,028019	0,890831	0,021578	1,519823	0,02963	0,552663	0,01707	1,30404	0,026409	0,910155	0,046699	0,954599	0,027698	0,874083	0,024477	1,319499	0,027698	1,851873	0,038004	1,17779	0,021579	1,076018	0,020612	1,072153	0,020612	0,813857	0,024799	1,239949	0,029308	0,908866	0,026731
2013-06-27 03:24:59	1,204881	0,016744	0,538364	0,018997	1,178478	0,018353	0,624657	0,016744	1,20971	0,019964	1,081237	0,027047	1,251247	0,021574	0,823968	0,026403	1,163667	0,019319	0,980133	0,027691	1,203916	0,025115	0,881926	0,028335	1,074154	0,027047	1,022636	0,022539	1,218405	0,025437	0,964034	0,019319	0,94848	0,02641	0,761682	0,027698	1,371996	0,032206	0,425125	0,018358	1,195182	0,026087	0,809348	0,033494	0,940429	0,028019	0,837368	0,036393	1,35235	0,027375	1,789714	0,042835	1,143974	0,025443	0,979077	0,02351	1,007418	0,022544	0,758462	0,030596	1,181655	0,030596	0,72851	0,025443
2013-06-26 16:11:07	0,997198	0,028657	0,522909	0,028012	0,938596	0,028335	0,478153	0,015133	1,054834	0,026081	0,739929	0,029623	0,88901	0,035097	0,688411	0,020607	0,938596	0,030911	0,834272	0,023505	0,951476	0,029301	0,66072	0,021251	0,863251	0,033165	0,835238	0,018031	1,027787	0,035419	0,749267	0,020285	0,701134	0,037038	0,675047	0,035427	1,189384	0,045734	0,315623	0,024799	1,09502	0,037359	0,623195	0,058293	1,036404	0,042835	0,588734	0,026409	1,184232	0,033495	1,52401	0,071499	0,810958	0,033495	0,743325	0,028663	0,878592	0,031885	0,623195	0,034139	0,932699	0,038326	0,651214	0,023189
2013-06-26 15:22:13	1,11086	0,021895	0,587951	0,019641	0,963067	0,020285	0,686801	0,019641	1,088321	0,023183	0,943104	0,039604	1,174614	0,021895	0,751521	0,031233	1,084457	0,021895	1,088321	0,032521	1,064494	0,023827	0,8874	0,028335	1,002994	0,029945	0,974659	0,024793	1,131145	0,032521	0,904144	0,024471	0,878914	0,033495	0,902425	0,028663	1,102427	0,035428	0,441873	0,016747	1,140109	0,034783	1,145906	0,019646	1,003232	0,034138	0,908866	0,031885	1,168128	0,030918	2,031586	0,052174	1,055727	0,028986	1,156534	0,038648	1,068933	0,038325	0,852505	0,030274	1,061525	0,032529	1,051863	0,031563
2013-06-27 03:24:48	1,263162	0,016743	0,686801	0,018997	1,232894	0,014168	0,661686	0,011914	1,256721	0,018032	1,053868	0,023827	1,246739	0,017388	0,844254	0,029944	1,207779	0,017065	1,11891	0,025759	1,232573	0,020607	0,919599	0,025437	1,114081	0,026081	1,047751	0,017387	1,247706	0,025437	1,001384	0,017709	1,02642	0,025121	0,908544	0,025765	1,321432	0,029308	0,570055	0,015459	1,210319	0,030918	0,941716	0,044445	0,980043	0,028019	0,92658	0,032207	1,210641	0,030274	1,712097	0,045733	1,201946	0,025765	1,112733	0,028342	1,084392	0,024799	0,922393	0,032529	1,182622	0,028019	0,969415	0,033172
2013-09-12 11:07:12	1,038091	0,031233	0,956305	0,049587	0,83556	0,044434	1,104743	0,036385	-0,004805	0,00805	1,243842	0,039605	1,114081	0,205106	1,172038	0,039282	0,970796	0,050874	1,372315	0,043147	0,909939	0,049265	1,228064	0,044756	0,55704	0,05828	1,162379	0,042502	0,877418	0,048943	1,232894	0,04862	0,886644	0,064413	1,357503	0,031562	1,122395	0,042513	1,20742	0,033495	1,175858	0,047022	1,478599	0,043479	0,899848	0,047022	1,373284	0,048632	0,948803	0,057971	2,536263	0,101128	0,541068	0,050564	1,492126	0,026087	0,507896	0,054107	1,409678	0,028663	1,31177	0,035105	1,20581	0,024477
2013-09-12 10:50:29	0,992368	0,027047	1,367808	0,058601	1,287632	0,05023	1,101844	0,038639	-0,004805	0,007406	1,207135	0,039605	1,062241	0,218307	1,21454	0,034775	1,336575	0,05312827831	1,330779	0,040248	1,359759	0,055382	0,979166	0,041859	0,976914	0,062787	1,270889	0,037672	1,144669	0,054416	1,154329	0,03413	1,186809	0,08116	1,070221	0,032207	1,646395	0,04992	1,143329	0,034139	1,380047	0,064413	1,22932	0,035428	1,30565	0,054751	1,21837	0,038326	1,856704	0,060226	2,042214	0,067311	1,337857	0,059582	1,338823	0,038647	1,236407	0,069243	1,03415	0,024155	1,361045	0,056039	1,1356	0,030274
2013-06-26 15:24:13	1,274431	0,030589	0,695495	0,022861	1,205203	0,029945	0,735422	0,023827	1,296004	0,030267	0,971761	0,053772	1,277973	0,031554	0,917667	0,031877	1,237724	0,032198	1,057088	0,037673	1,277329	0,034131	0,826544	0,039605	1,232572	0,037351	0,983675	0,029623	1,230318	0,037995	0,901246	0,025759	0,959108	0,040258	0,883423	0,02963	1,362978	0,047665	0,537204	0,018357	1,23705	0,041869	0,875372	0,02963	1,201946	0,048309	0,891474	0,032529	1,144296	0,043156	1,678924	0,048632	1,149771	0,03897	1,014182	0,018358	1,086646	0,042835	0,838012	0,034139	1,233508	0,047021	0,882779	0,031562
2013-06-26 15:53:51	1,126316	0,011591	0,730592	0,012557	0,953408	0,011591	0,755063	0,012235	1,098625	0,015133	0,970473	0,021895	1,098947	0,015133	0,745725	0,018997	1,119554	0,012557	1,079306	0,020285	1,00235	0,015133	0,949544	0,018675	0,909296	0,018031	0,915413	0,018031	1,129214	0,016421	0,910905	0,016099	0,85025	0,020935	0,906289	0,020935	1,067967	0,025443	0,472146	0,017392	1,114022	0,021256	1,064745	0,016426	0,835436	0,024155	0,612245	0,027376	1,136244	0,025121	1,715317	0,03124	1,063135	0,019324	1,091799	0,023833	0,989382	0,019002	0,869252	0,021901	0,964906	0,0219	0,779075	0,025121
2013-06-26 15:54:24	1,127926	0,018997	0,534823	0,015133	1,134044	0,017709	0,618862	0,012235	1,146601	0,018675	0,975947	0,026403	1,11891	0,019963	0,770196	0,019319	1,058376	0,018031	0,927327	0,021573	1,07351	0,019641	0,804327	0,023505	1,063528	0,024793	1,029719	0,018353	1,149499	0,024149	0,927327	0,014811	0,840589	0,026409	0,810637	0,02029	1,411931	0,028664	0,339134	0,015137	1,245746	0,024799	0,983585	0,023511	1,146228	0,029952	0,80806	0,025443	1,358791	0,026731	2,059283	0,040258	0,988094	0,024477	1,118209	0,017391	1,063136	0,025121	0,749122	0,024799	1,012249	0,030274	0,962651	0,024477
2013-06-26 14:56:33	1,153041	0,029945	0,582798	0,027691	0,960169	0,027691	0,745403	0,022217	1,105065	0,024149	0,978845	0,054416	1,143059	0,027369	0,786295	0,034775	1,148855	0,031233	1,101201	0,0454	1,078017	0,032521	0,892873	0,041215	0,799819	0,031233	0,982065	0,029945	1,112148	0,035097	0,921209	0,026403	0,852827	0,035105	0,970058	0,038648	0,946226	0,044767	0,411921	0,021578	1,141397	0,038326	1,294056	0,01868	0,832859	0,036072	0,930767	0,034783	1,068288	0,031562	1,853483	0,052174	1,068933	0,036393	1,181977	0,022545	1,221269	0,04219	0,905968	0,039292	1,099207	0,041546	1,127548	0,033817
2013-09-12 10:50:48	0,697426	0,018032	0,987861	0,031877	0,925073	0,029622	0,744759	0,025759	-0,004805	0,007406	0,805293	0,029301	0,759892	0,095953	0,787584	0,020929	0,940207	0,03091	0,860997	0,021895	0,982065	0,034775	0,724152	0,025759	0,731235	0,046367	0,831696	0,024149	0,815919	0,03735	0,806581	0,028335	0,812247	0,039936	0,76136	0,01868	1,076018	0,038325	0,803229	0,020612	0,922071	0,037038	0,838978	0,028342	0,905968	0,039614	0,835435	0,032207	1,209031	0,038004	1,250899	0,050886	0,941395	0,038004	0,911121	0,026731	0,846708	0,043479	0,721103	0,021578	0,939785	0,041868	0,785193	0,026732
2013-09-12 11:26:58	0,873876	0,018032	1,32273	0,049586	1,245452	0,046688	0,899636	0,029623	-0,004805	0,00805	1,054834	0,043147	0,936342	0,196735	1,074153	0,037029	1,346879	0,051518	1,112793	0,027368	1,320797	0,046367	0,786296	0,039282	0,89545	0,059567	1,115368	0,034131	1,090575	0,045722	1,077696	0,039926	1,088257	0,069888	0,969093	0,030918	1,594864	0,043479	0,99518	0,027697	1,362012	0,057327	1,079561	0,039614	1,075696	0,140742	1,078273	0,050886	1,620308	0,050887	2,014516	0,108858	1,142685	0,058616	1,218371	0,040258	1,247679	0,050886	0,959108	0,019002	1,228355	0,051852	1,03737	0,030918
2013-09-12 10:02:16	1,535243	0,027368	2,137364	0,042502	2,050748	0,038639	1,466981	0,033808	-0,004483	0,007084	1,787038	0,044756	1,770617	0,094665	-0,791128	1,890397	1,235792	0,037994	1,2564	0,03574	1,206491	0,038638	1,032295	0,038316	1,012654	0,043791	1,154329	0,031233	1,099269	0,044756	1,097658	0,031877	1,075696	0,044123	1,049609	0,020934	1,432543	0,038326	1,063779	0,030596	1,217405	0,050242	1,156856	0,034139	1,077628	0,043801	1,214506	0,036071	1,677635	0,045734	2,059605	0,064735	1,221269	0,043478	1,306295	0,028341	1,152347	0,050564	1,027386	0,028986	1,169094	0,045733	1,10597	0,034461
2013-09-12 10:51:27	1,230962	0,011914	1,814408	0,022861	1,538784	0,021896	1,098946	0,016422	-0,004161	0,007084	1,548444	0,020929	1,537818	0,054094	-0,138778	1,119876	1,080916	0,027369	0,962101	0,015455	1,116012	0,021895	0,721254	0,022217	0,753453	0,031233	0,955661	0,01932	0,917988	0,025438	0,869691	0,021573	0,94687	0,028985	0,83608	0,013527	1,363622	0,026732	0,868608	0,018358	1,128192	0,030274	0,919495	0,019324	1,048643	0,027375	0,957176	0,022544	1,559116	0,028986	1,571676	0,037359	1,08568	0,030596	1,092121	0,016103	0,981008	0,031885	0,778752	0,015138	1,038658	0,029308	0,814179	0,019002
2013-06-26 15:26:32	0,820427	0,013201	0,473644	0,012236	0,856811	0,012557	0,597611	0,012557	0,888688	0,013523	0,81302	0,024149	0,843288	0,014811	0,614676	0,018353	0,924751	0,011913	0,800463	0,020285	0,808513	0,016421	0,692919	0,018353	0,756351	0,018031	0,711916	0,015777	0,890942	0,017065	0,751199	0,018353	0,71756	0,019324	0,722069	0,019968	0,849284	0,023189	0,352017	0,014815	0,933021	0,024154	0,815468	0,019002	0,807094	0,023833	0,741071	0,026087	0,965228	0,023511	1,652836	0,029308	0,785193	0,019324	0,90951	0,016103	0,823519	0,021578	0,651215	0,020612	0,866676	0,024799	0,84864	0,023833
2013-06-26 15:30:59	0,772128	0,014168	0,671024	0,019641	0,779212	0,015455	0,604694	0,015455	0,812698	0,016422	0,667481	0,025759	0,834593	0,015134	0,465917	0,013523	0,788228	0,014811	0,733168	0,018997	0,775992	0,018997	0,73027	0,019319	0,776636	0,019963	0,701612	0,015777	0,807869	0,020607	0,696139	0,015455	0,699847	0,019001	0,740426	0,017391	0,926257	0,020934	0,398716	0,019968	0,850251	0,017391	0,798076	0,018035	0,773277	0,021579	0,541713	0,018036	0,905645	0,020935	1,146872	0,030596	0,745901	0,015781	0,689218	0,016104	0,732053	0,019646	0,755886	0,018679	0,781329	0,018357	0,642196	0,019002
2013-06-26 16:35:57	1,209711	0,012879	0,577647	0,013201	1,137264	0,014167	0,589561	0,011269	1,19168	0,016099	0,972083	0,024471	1,182664	0,013523	0,822036	0,018353	1,103133	0,013523	0,997521	0,019641	1,147246	0,018031	0,796277	0,022217	1,13018	0,020929	0,974337	0,018675	1,175902	0,021573	0,899313	0,015134	0,943328	0,020934	0,799364	0,019968	1,399371	0,026409	0,406767	0,014493	1,217404	0,027698	0,914664	0,021578	1,132379	0,027698	0,831893	0,021257	1,185198	0,024477	1,861857	0,032529	1,048964	0,021257	0,98906	0,017714	1,040591	0,023189	0,738172	0,027375	1,133989	0,025443	0,862167	0,022222
2013-06-26 15:35:12	0,734133	0,009338	0,703866	0,009338	0,781143	0,009016	0,548346	0,011913	0,736387	0,010304	0,699358	0,013846	0,717068	0,009982	0,533212	0,01127	0,750233	0,009338	0,72222	0,013201	0,692275	0,014168	0,682937	0,012235	0,672633	0,018354	0,719321	0,01288	0,772128	0,017066	0,691309	0,012558	0,607736	0,019002	0,724323	0,015782	0,84864	0,02029	0,438652	0,013849	0,813213	0,019323	0,744935	0,018036	0,716593	0,022867	0,642841	0,023511	0,915952	0,017391	1,085357	0,027698	0,710152	0,016425	0,662165	0,020934	0,6802	0,0219	0,779074	0,01868	0,705966	0,018035	0,594853	0,019002
2013-09-12 10:51:08	0,885147	0,027047	1,154329	0,039605	0,973693	0,043468	0,878706	0,029945	-0,004161	0,007728	1,030363	0,036063	1,020382	0,077921	1,130502	0,027691	1,201339	0,048299	1,12696	0,034774	1,134366	0,042503	0,944392	0,039282	1,057732	0,049265	1,078984	0,035096	0,98142	0,050875	1,019093	0,038317	0,963295	0,042834	1,106292	0,027053	1,333992	0,03897	1,014504	0,028341	1,142685	0,038326	1,257341	0,044767	0,87054	0,042191	1,114022	0,044123	1,522723	0,049598	2,229656	0,079872	1,114344	0,047665	1,273766	0,029952	0,927546	0,162642	1,042524	0,029952	1,054118	0,038648	1,104682	0,030274
2013-06-26 23:13:18	0,978845	0,029623	0,567987	0,021895	0,902211	0,026725	0,563158	0,022539	0,966287	0,029945	0,851982	0,041536	0,969185	0,029945	0,762146	0,027047	0,985284	0,031555	0,935054	0,040249	0,961457	0,032199	0,791125	0,038639	0,88579	0,034775	0,852303	0,029945	0,978844	0,038639	0,821714	0,031233	0,790991	0,041546	0,75041	0,032206	1,104359	0,047022	0,473113	0,029308	0,942683	0,045089	0,745901	0,037682	0,756207	0,045089	0,806449	0,047344	1,000655	0,044123	1,373928	0,046699	0,919817	0,035105	0,906612	0,03285	0,805806	0,035427	0,728188	0,033172	0,904036	0,043478	0,741393	0,032206
2013-06-26 15:29:09	1,244163	0,041859	0,640435	0,022217	1,152719	0,035741	0,712882	0,022861	1,208423	0,040571	1,00879	0,046044	1,197153	0,041859	0,915735	0,032843	1,135009	0,039283	1,044208	0,036385	1,175258	0,039927	0,808513	0,032843	1,158837	0,04701	1,007502	0,026403	1,166243	0,047332	0,902856	0,023505	0,847674	0,043157	0,859269	0,033172	1,385844	0,062481	0,419328	0,019324	1,234796	0,0438	0,865388	0,050242	1,153958	0,058616	0,74719	0,030918	1,133345	0,046699	1,676348	0,087279	1,057982	0,042835	1,012249	0,021256	1,061203	0,044445	0,811925	0,035427	1,125938	0,055717	0,844453	0,027054
2013-06-26 18:31:33	1,23225	0,029945	0,617251	0,029623	1,024889	0,029301	0,73027	0,032199	1,192967	0,030911	1,093795	0,049264	1,214541	0,031233	0,862285	0,034131	1,23708	0,032843	1,151754	0,046044	1,154007	0,035741	0,983352	0,040893	0,993978	0,032199	1,072544	0,032843	1,280871	0,033165	1,00557	0,035741	0,958465	0,033494	1,005163	0,04058	1,166196	0,033817	0,599362	0,053785	1,211285	0,031885	1,297598	0,035105	0,936564	0,036071	0,965228	0,042512	1,231575	0,038326	2,326275	0,084381	1,140431	0,039292	1,298886	0,039936	1,145262	0,037038	0,94687	0,035749	1,061525	0,046377	1,162975	0,032851
2013-09-12 09:49:21	0,971439	0,030267	1,325306	0,032842	1,141128	0,033809	1,01523	0,03091	-0,004483	0,007084	1,149177	0,04057	1,137907	0,084361	1,027787	0,032521	1,377146	0,033486	1,203915	0,037994	1,310172	0,036062	1,19651	0,036062	0,993656	0,041536	1,032295	0,0293	1,181054	0,045078	1,09798	0,034775	1,073442	0,043478	1,218371	0,029308	1,126582	0,03736	1,082137	0,035427	1,29631	0,040258	1,327873	0,028019	0,705644	0,039614	1,041557	0,03285	1,161687	0,043157	2,061538	0,069566	1,267324	0,041225	1,240915	0,028664	0,938496	0,048632	1,17779	0,034783	1,273766	0,038648	1,019334	0,037038
2013-06-26 16:14:58	1,146602	0,013523	0,642367	0,014167	1,067714	0,013523	0,585375	0,012235	1,119232	0,014167	0,915735	0,026081	1,101523	0,015455	0,848118	0,023827	1,114081	0,014167	0,958882	0,020607	1,113437	0,016421	0,77406	0,020929	1,105709	0,020929	0,962746	0,016421	1,127926	0,024793	0,849405	0,014168	0,847674	0,021578	0,795178	0,019646	1,327873	0,027697	0,427057	0,016748	1,160399	0,024799	0,85637	0,022545	1,130447	0,028342	0,794856	0,025121	1,324652	0,023189	1,748812	0,035105	1,009673	0,02351	0,970703	0,023188	0,992925	0,03124	0,743003	0,025765	1,049931	0,026087	0,870863	0,02029
2013-06-26 23:40:21	1,187816	0,020929	0,82107	0,024471	1,051292	0,018997	0,756995	0,018031	1,140805	0,023827	1,10281	0,035097	1,170107	0,020285	0,793379	0,031555	1,135976	0,022539	1,171716	0,031233	1,116656	0,027691	1,090897	0,027047	0,866149	0,028335	1,069324	0,028013	1,069968	0,027691	1,099591	0,027691	0,914019	0,027698	1,110479	0,029952	0,986484	0,026088	0,609024	0,023189	1,126583	0,030918	1,283105	0,029308	0,86893	0,032851	0,825774	0,04058	1,026742	0,037037	2,049621	0,054429	1,066356	0,030596	1,174248	0,051208	1,05283	0,028985	1,052185	0,035749	1,075696	0,030596	1,040269	0,033494
